ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
;tpnaiuqsmb.com;94;;;;;;Some domain description
;itczpz.com;94;;;;;;Some domain description
;sijwvhw.com;30;;;;;;Some domain description
;vszason.com;19;;;;;;Some domain description
;;54;https://hntox.com/ztfny;;;;;Some URL description
;;2;;542153f957d1cb9b0e7dcd1317ce9058;tknvlzxx.exe;;;Some file description
;zcyyeqxk.com;15;;;;;;Some domain description
171.110.61.246;;49;;;;;;Some IP description
;;99;https://xbwbwdvmj.com/zhutx;;;;;Some URL description
;;84;;6d5dd5d9657938f5b2c967e035f08df0;docddxpg.exe;;;Some file description
;;41;https://pkrutfp.com/jpjqw;;;;;Some URL description
;;73;;d7e74e5a14ed3cdf2348ac33daa50f1d;utcgyvce.pdf;;;Some file description
;efsrsjn.com;89;;;;;;Some domain description
;;97;https://eujfae.com/nrund;;;;;Some URL description
;aeukode.com;83;;;;;;Some domain description
;;66;;ccc596a922918c4b104614d86a3c3307;ytcnwcwl.pdf;;;Some file description
;;53;;eb22126797d04665bfef4851e0916620;hrtuygoa.exe;;;Some file description
;;66;;21a1b98364236b1df609821f36145ed0;witcfnpt.dll;;;Some file description
;;88;;66d3f5e5d3478146347ccb6c256bd806;dsmzazwb.txt;;;Some file description
;;75;https://ycqedwhe.com/iejxl;;;;;Some URL description
;;60;;b46212648de71552e1444e43509030a5;eyrsljsh.exe;;;Some file description
;xdvsc.com;74;;;;;;Some domain description
;;34;https://pdlveaaafp.com/ybpoa;;;;;Some URL description
;;57;;34a188395c46b99b2467c5c573cbc881;apinboxw.txt;;;Some file description
;letkq.com;65;;;;;;Some domain description
;;32;https://bqkzfa.com/sugaa;;;;;Some URL description
;;51;https://iwhwpr.com/imdeq;;;;;Some URL description
;;57;;0160f2c6b4f78ab6b363a2ef23bcbf03;mgpkiokx.exe;;;Some file description
4.184.136.151;;17;;;;;;Some IP description
;;81;https://bcisoeevhr.com/obxra;;;;;Some URL description
;;12;;47822b354eb1ef7cc245037113580a98;pxoletsp.txt;;;Some file description
;;40;https://yvalo.com/fjqmd;;;;;Some URL description
;;33;https://kaxnjyfpz.com/sruye;;;;;Some URL description
;;8;https://wxaddehb.com/qrrly;;;;;Some URL description
29.177.169.104;;49;;;;;;Some IP description
;;92;https://txrwxa.com/arqxo;;;;;Some URL description
;;21;;480f91f23df36dd701a0f618e21e2515;khpleeoi.dll;;;Some file description
;fgrmlqea.com;97;;;;;;Some domain description
;;31;;6e79217c936683cdf47f160a0bb633ed;vbhhfyiw.exe;;;Some file description
;;85;https://hncqfxlpdd.com/rjjzr;;;;;Some URL description
237.31.92.230;;80;;;;;;Some IP description
;;100;;c0ffd97efa822bc5572abfde221bf630;olayfhnr.dll;;;Some file description
;;9;https://nsikv.com/rnsrl;;;;;Some URL description
;;68;;1855909b247ed4f73dcbfd407e93d15d;vdqqcwvq.exe;;;Some file description
;;44;https://wkbxfyvv.com/phywj;;;;;Some URL description
52.112.118.48;;13;;;;;;Some IP description
208.57.13.238;;96;;;;;;Some IP description
;;19;;42ad0ac304e2a6bad647344f8303d250;fipvjgld.exe;;;Some file description
;;65;;af205a2259c8b1278616bc13f5a268e5;flgoykij.pdf;;;Some file description
36.204.187.44;;10;;;;;;Some IP description
134.157.14.15;;16;;;;;;Some IP description
;;58;https://dkshmzkzou.com/jnhaw;;;;;Some URL description
;;45;;9bea3854f53dcbb3cb2622c0da0541e0;cbsuweqi.dll;;;Some file description
139.25.166.219;;99;;;;;;Some IP description
;;5;https://emwqopc.com/wwvyb;;;;;Some URL description
1.123.165.127;;37;;;;;;Some IP description
;;17;;40090e94c725a821e5b3537d401d75b9;kurqtxrj.txt;;;Some file description
;;63;https://contcz.com/hqybx;;;;;Some URL description
;;79;;8953c2221abac08e9864d34acdb54718;okljkwmp.dll;;;Some file description
;lyqpj.com;84;;;;;;Some domain description
;;86;https://ffktivv.com/ookmr;;;;;Some URL description
;;71;;4a840e602ee386d2bb6fb99402e9ad04;ulbmnmbc.exe;;;Some file description
217.119.193.100;;98;;;;;;Some IP description
172.15.25.87;;65;;;;;;Some IP description
;paitobzxt.com;27;;;;;;Some domain description
;;27;;c897f297b789ee8163e414e3b3af8c83;cgdwtohy.dll;;;Some file description
;eloyc.com;12;;;;;;Some domain description
;apziulddta.com;97;;;;;;Some domain description
;;98;;5bb319d12f61bb29d50052e460c6c5da;yvqmgwum.dll;;;Some file description
;;55;;2626d518324fd122d58faab88473ce82;gtiyeygj.exe;;;Some file description
112.199.75.64;;65;;;;;;Some IP description
3.171.116.145;;68;;;;;;Some IP description
;oprgh.com;31;;;;;;Some domain description
;;23;;71ae719906cd30c8fc683dcbbb3eb339;nzghookd.txt;;;Some file description
;;72;https://xpbgejyejt.com/cpdpn;;;;;Some URL description
;;77;;deeb26119dda9e558528a1dab7e3d4e2;ywilsujn.dll;;;Some file description
;jsflfer.com;19;;;;;;Some domain description
;;26;;4486b688d92b4d5a144c36db4558241f;uecjwyue.pdf;;;Some file description
;yyynvsvb.com;37;;;;;;Some domain description
;gwhll.com;16;;;;;;Some domain description
;;51;https://vicnxo.com/grkxm;;;;;Some URL description
;;92;;d26d958a1a21e5599e99c4e9f2a60917;dwmcernq.pdf;;;Some file description
181.255.44.20;;45;;;;;;Some IP description
;;2;;a94ba6b95cf4b1b17e8a6e1b106cc178;pwtuvwqa.dll;;;Some file description
101.83.100.157;;70;;;;;;Some IP description
;;2;https://hzonlz.com/ptjvn;;;;;Some URL description
;;79;https://dmdcou.com/vbbfj;;;;;Some URL description
;gsmppos.com;74;;;;;;Some domain description
;;90;;e1ec1e8c1ee9114ce0ed14457d82dac8;zyrmsviy.dll;;;Some file description
;;37;;5a60446880eb6e2e2133fe557af25787;lkjexlvo.pdf;;;Some file description
;;14;;539693ded862f98a9d5296ecdf33bfed;vulnwixw.txt;;;Some file description
;;72;https://yljkt.com/gsnjj;;;;;Some URL description
;;32;https://ksybleb.com/mxakm;;;;;Some URL description
93.222.244.60;;41;;;;;;Some IP description
114.55.17.88;;87;;;;;;Some IP description
;;84;;35e88a04b233f5261d41246e1963f988;lwuvfovn.txt;;;Some file description
142.178.133.39;;90;;;;;;Some IP description
;qxftf.com;37;;;;;;Some domain description
;;51;;79a4ee35649053619013d277fbc933e6;yincrfaq.pdf;;;Some file description
;;51;;e3a5534c032f3eb5bae917497fe9386e;akdejyyl.pdf;;;Some file description
;qpwrka.com;74;;;;;;Some domain description
74.122.175.154;;67;;;;;;Some IP description
;;69;;c7592451a1b1bd7dce71bd8042bb06d4;tqzbzoks.exe;;;Some file description
96.62.194.33;;3;;;;;;Some IP description
158.104.35.198;;62;;;;;;Some IP description
;;26;;422657f87c7a523b703ec2068f8a3f66;xwsvraaf.dll;;;Some file description
;;14;https://xnoai.com/wovdy;;;;;Some URL description
188.231.162.206;;52;;;;;;Some IP description
;;41;;a03e6730ed599463205c2587553e8da4;twgicucu.pdf;;;Some file description
;;100;https://ipeeciiniq.com/romev;;;;;Some URL description
139.207.199.73;;51;;;;;;Some IP description
17.201.46.132;;50;;;;;;Some IP description
;;80;;c227dc2b3fea01433fcd529b61d2e6b8;jfntllgr.txt;;;Some file description
125.141.143.173;;64;;;;;;Some IP description
;qeyjo.com;56;;;;;;Some domain description
;byjvrqmso.com;48;;;;;;Some domain description
188.153.116.183;;6;;;;;;Some IP description
;ilydl.com;61;;;;;;Some domain description
;;45;https://dktefz.com/lyjja;;;;;Some URL description
180.141.49.153;;100;;;;;;Some IP description
75.3.43.148;;16;;;;;;Some IP description
153.57.244.248;;71;;;;;;Some IP description
;ntssnmmikd.com;55;;;;;;Some domain description
;;68;;d1dc3a4e6475713ee4f37e8fe1d2c901;kmrlbztg.pdf;;;Some file description
;ozavylvzs.com;88;;;;;;Some domain description
;;59;https://dtkaj.com/qhdgx;;;;;Some URL description
;mumgamsza.com;30;;;;;;Some domain description
;;91;https://ncfwedjxq.com/pcdjz;;;;;Some URL description
225.141.79.142;;46;;;;;;Some IP description
223.189.125.1;;32;;;;;;Some IP description
;eqokdjftjq.com;68;;;;;;Some domain description
;;66;;959b49030bab0e64e69772d32c507b1c;phmrsxmu.pdf;;;Some file description
;;50;https://lwryexhxr.com/zzewg;;;;;Some URL description
;gcavc.com;17;;;;;;Some domain description
26.152.246.40;;36;;;;;;Some IP description
50.6.198.189;;44;;;;;;Some IP description
;;72;https://frclsjad.com/zymcu;;;;;Some URL description
245.77.88.119;;81;;;;;;Some IP description
170.88.26.170;;45;;;;;;Some IP description
;brommm.com;17;;;;;;Some domain description
;;13;https://hnipligj.com/zgxkd;;;;;Some URL description
;hxmnpmih.com;49;;;;;;Some domain description
;;35;https://czttzxzw.com/kovqy;;;;;Some URL description
;;64;;3265a6cfd684e7f1e9fa230ccd667b6a;vcdkwdxi.dll;;;Some file description
107.124.98.2;;63;;;;;;Some IP description
;;93;;c6ffbd1a056f429a882c608613ebc4ae;pstpxlas.dll;;;Some file description
;;37;;c3fa6257841714c4871466b215430deb;ipaxwlby.exe;;;Some file description
131.153.154.41;;63;;;;;;Some IP description
;teihyq.com;55;;;;;;Some domain description
;;75;https://edkunxbe.com/lkjfq;;;;;Some URL description
;;5;;2241c1e0ed49d1b04ef9abedb9be6259;vzavnhkx.txt;;;Some file description
;;9;https://opctecqtf.com/rjuji;;;;;Some URL description
;awvcdyrj.com;80;;;;;;Some domain description
;;59;;5f15bd68fe1555bac2ff438633e7998e;znzcudoy.pdf;;;Some file description
208.60.75.143;;37;;;;;;Some IP description
;;72;;e2ebeb677c1774749293ad6f490731e9;ypuiuzst.dll;;;Some file description
220.9.70.209;;85;;;;;;Some IP description
;;14;;aedb7e815e01301a7183e6027286cbaf;vzhdidsi.txt;;;Some file description
;xlvbva.com;69;;;;;;Some domain description
139.43.139.148;;88;;;;;;Some IP description
169.91.72.56;;21;;;;;;Some IP description
206.2.101.39;;29;;;;;;Some IP description
;;27;;a5e35dcd89dee33060a75ce2554e69bc;sgqqxgpl.dll;;;Some file description
;;16;;9513e691cf14b522c0957c43deaaad83;csnpiqlg.exe;;;Some file description
;pvrbymbk.com;47;;;;;;Some domain description
170.147.30.113;;36;;;;;;Some IP description
;;95;;9e26b376290fe423ab5c05c1fd7d601e;tbuikgwg.exe;;;Some file description
;;84;;4035154f0456d47667adabe55c7eab57;kpmlvepf.exe;;;Some file description
;kncjxqs.com;79;;;;;;Some domain description
;gwqdiwahai.com;14;;;;;;Some domain description
;bhfdvuiols.com;11;;;;;;Some domain description
;;50;https://jdaft.com/nnlnk;;;;;Some URL description
;;46;https://ewpkybmsp.com/xuzbr;;;;;Some URL description
;;60;;8bdad213f13e58ac199e5597531de775;ppedkfhh.txt;;;Some file description
;;72;https://ubuymbit.com/ohtuy;;;;;Some URL description
;ouxlbe.com;53;;;;;;Some domain description
;;38;https://jibjbhy.com/jabmi;;;;;Some URL description
20.222.19.207;;1;;;;;;Some IP description
;pcrvam.com;97;;;;;;Some domain description
;davdkoliu.com;46;;;;;;Some domain description
65.156.31.207;;53;;;;;;Some IP description
;nxladtzny.com;27;;;;;;Some domain description
;;95;https://zqasnmv.com/ogppw;;;;;Some URL description
;;58;https://eexamkrip.com/iganv;;;;;Some URL description
196.134.112.212;;51;;;;;;Some IP description
;;25;https://paldkf.com/hxunn;;;;;Some URL description
;jyfkbbg.com;35;;;;;;Some domain description
;;71;;8f372fa20adc1e70aa834a3e9d42ceaf;mgvxrclg.txt;;;Some file description
;;34;https://bdhqlrn.com/syyay;;;;;Some URL description
;;55;https://petnscpqdq.com/qubeu;;;;;Some URL description
;;67;;674bf4bc7d71421c3a39552737fa8ff9;egjshylx.exe;;;Some file description
;upvwhto.com;36;;;;;;Some domain description
;;54;;ac19d21e8e82a6b85990150407aa3935;xjdpiifh.pdf;;;Some file description
;rflcd.com;50;;;;;;Some domain description
;rabnay.com;53;;;;;;Some domain description
158.34.186.161;;44;;;;;;Some IP description
;qjbjmoqkf.com;52;;;;;;Some domain description
;ofeng.com;92;;;;;;Some domain description
;nqqofo.com;68;;;;;;Some domain description
;;69;;8a189277d867922cea2f7856ca4b12cb;svgxuexs.dll;;;Some file description
45.244.145.184;;27;;;;;;Some IP description
;pjmvkacugu.com;69;;;;;;Some domain description
;;55;;95594ca817be1c8e0a5311ede015520b;myoempnm.txt;;;Some file description
;;89;https://gjcrw.com/xshem;;;;;Some URL description
;;12;https://knuer.com/gfftu;;;;;Some URL description
;;84;https://ujxgg.com/lpxek;;;;;Some URL description
;;8;https://okuipwiib.com/cgfdd;;;;;Some URL description
;apsthkjgm.com;40;;;;;;Some domain description
;;42;https://zqfskynwd.com/balls;;;;;Some URL description
;bwmpekwzte.com;22;;;;;;Some domain description
;;83;;aef07334eec0965b388aa2a9c0e2e76e;gzevsabt.pdf;;;Some file description
;dcmmd.com;34;;;;;;Some domain description
;tirklreu.com;4;;;;;;Some domain description
;;13;https://ogzsbosclo.com/wprye;;;;;Some URL description
;klwft.com;7;;;;;;Some domain description
;dsiefnv.com;81;;;;;;Some domain description
;zghxl.com;27;;;;;;Some domain description
217.205.142.58;;35;;;;;;Some IP description
;abdoagr.com;42;;;;;;Some domain description
173.150.73.224;;62;;;;;;Some IP description
;;34;https://uaudcbda.com/wxesc;;;;;Some URL description
;;4;;d8a8a6132320d25a4ee8b64980e660a1;sjwmrdry.exe;;;Some file description
;;90;https://ybcvivzz.com/dkcvg;;;;;Some URL description
;prdnispwz.com;1;;;;;;Some domain description
;gjmilok.com;55;;;;;;Some domain description
;rqdfshiz.com;75;;;;;;Some domain description
;;51;https://ibsusbkm.com/hzffe;;;;;Some URL description
;iuvnufkznm.com;21;;;;;;Some domain description
;;53;;34a22420999b62b7af4061bc459b0d8e;cteehcal.txt;;;Some file description
;jyiaaghp.com;52;;;;;;Some domain description
;;59;;cc4ed5218bdb88e88d14d879c117562c;veahhtnp.dll;;;Some file description
;cyfbgl.com;30;;;;;;Some domain description
;;30;;80ae58836fd46af1300372e196cc373c;endidsch.exe;;;Some file description
;koxjppaiaq.com;19;;;;;;Some domain description
;;75;https://ogwlk.com/jdndw;;;;;Some URL description
;zkapkwhdt.com;51;;;;;;Some domain description
;qumamichbj.com;76;;;;;;Some domain description
55.93.140.145;;28;;;;;;Some IP description
;;41;;92e29db07f1680a064f095c57a93df69;knoooeww.pdf;;;Some file description
;;74;https://zscowj.com/xuncd;;;;;Some URL description
;;39;;48fe18341b5e79f514168d7766a40cfb;nhkfncmt.txt;;;Some file description
;;21;;433065432740717d8c8eec7287326fb6;xziswmol.txt;;;Some file description
;itsdhkyycr.com;3;;;;;;Some domain description
;;44;;e7e391c4d78ab747e01e4809348b1415;wmhvavmd.exe;;;Some file description
;;100;https://rfocapz.com/cdfwr;;;;;Some URL description
;;58;https://uqvtle.com/kztca;;;;;Some URL description
;hbqxcri.com;51;;;;;;Some domain description
148.179.155.143;;49;;;;;;Some IP description
;ubhvncizd.com;41;;;;;;Some domain description
19.125.4.96;;1;;;;;;Some IP description
;;15;https://cezvnyhocn.com/uynsp;;;;;Some URL description
;;18;https://azkark.com/vfjfn;;;;;Some URL description
;;57;;630c7ecdb76f2ac691ae57cd9dc4b557;fllyvtfn.dll;;;Some file description
9.33.63.46;;35;;;;;;Some IP description
7.128.164.212;;94;;;;;;Some IP description
196.106.45.78;;71;;;;;;Some IP description
;;77;;52700bb5c0b526db31c4eb000e8dd61e;fgcxhtvb.exe;;;Some file description
;;53;https://lxhwugtm.com/bksew;;;;;Some URL description
;;91;https://ozyzamoai.com/lcuap;;;;;Some URL description
;wkismqgjjb.com;42;;;;;;Some domain description
;;100;https://uibtddh.com/ixopt;;;;;Some URL description
;;84;;d81e1adde2b5bb3811502320096b26ab;zaavsjix.dll;;;Some file description
;uugfnvburb.com;75;;;;;;Some domain description
;;37;;bc54b2f3cb250e8129db3c0207ad4af9;quanfuxz.txt;;;Some file description
;;56;https://qvmmuxxmx.com/njvnc;;;;;Some URL description
;;1;https://hrdlxkep.com/uzilu;;;;;Some URL description
170.136.206.110;;32;;;;;;Some IP description
;;98;;b68d04eed6f0138990a3e8c6c6cdc241;fnppmtps.txt;;;Some file description
;;85;;33ffcfec7d5c0c8a01468f0ee56193d0;qlekxckf.exe;;;Some file description
;;81;https://owgukg.com/rdhvh;;;;;Some URL description
;;66;https://kyjnri.com/btdjy;;;;;Some URL description
;quvok.com;26;;;;;;Some domain description
;vyklzx.com;14;;;;;;Some domain description
;;9;https://mcjdndozmb.com/dplju;;;;;Some URL description
200.214.9.75;;26;;;;;;Some IP description
185.99.108.251;;2;;;;;;Some IP description
;;50;https://okgshedkss.com/uzzwt;;;;;Some URL description
;lnsqtyqgi.com;65;;;;;;Some domain description
;;58;;861fb5e9c97b0ee51b45c8843b6c53a2;xklrmcxj.pdf;;;Some file description
;;61;;83deebcae535b5d4ea27d068f37e9775;gqawjazw.exe;;;Some file description
221.92.196.62;;50;;;;;;Some IP description
110.34.240.134;;64;;;;;;Some IP description
;;57;;844eb16363baf845abb1cd009802ae0a;lpkmvmsj.exe;;;Some file description
;;55;https://vbtpxc.com/wmppr;;;;;Some URL description
;;61;https://rsntptftb.com/cmmaa;;;;;Some URL description
231.211.173.60;;35;;;;;;Some IP description
;;19;https://errzxujyg.com/zitat;;;;;Some URL description
;;40;;1d7b93810aa4320ecfc3563ff9954b65;urbidgtq.dll;;;Some file description
;;5;https://cqzwq.com/mpzkw;;;;;Some URL description
;;6;https://bstgchc.com/bdyce;;;;;Some URL description
;;83;;d782ceb26641d6f0cb0fb1d227cbf06f;hclillpm.dll;;;Some file description
;mhqxdk.com;75;;;;;;Some domain description
208.84.76.209;;61;;;;;;Some IP description
;;30;https://lqrdyih.com/tuvdi;;;;;Some URL description
;;75;;d4801b2d8a6cff433deb1ee52418ab2c;tlaigxuv.pdf;;;Some file description
;;39;;67118170b6c2ef7043d3535c23772c13;jyfyutjc.exe;;;Some file description
83.227.36.55;;36;;;;;;Some IP description
;;78;;7576c5e74362d2c212da7cd2dfcac913;hbwzdxna.pdf;;;Some file description
;kblnxxlvu.com;10;;;;;;Some domain description
108.149.224.193;;19;;;;;;Some IP description
;;87;;4e43e5a7e0f0489a17479fd1a8dbe3a9;prrutxhi.pdf;;;Some file description
;;28;https://feodxiuvlm.com/ojyuh;;;;;Some URL description
;;30;https://ymmorooos.com/ywvtf;;;;;Some URL description
;fvckv.com;85;;;;;;Some domain description
;;50;;50a96c83c89e9a25b3df6749cd216fba;dqhicyny.exe;;;Some file description
;;83;https://gpoau.com/mrsns;;;;;Some URL description
;;77;;ddabe3fcba2d1fbaae04ef95b49e6166;wrgcskjz.pdf;;;Some file description
3.246.92.74;;80;;;;;;Some IP description
;ypkkrlnrqo.com;35;;;;;;Some domain description
;;27;;90f91344f4c8907d8c126500448acf5f;econucqd.pdf;;;Some file description
;;9;https://qkzcei.com/opwxf;;;;;Some URL description
73.83.254.132;;75;;;;;;Some IP description
;;47;https://odulquwqh.com/bznss;;;;;Some URL description
;;11;;1587474e18d0afbe23d43dd46636c64b;aakbcyih.dll;;;Some file description
;;27;;c8d6b70cdaf75598564463b8f5163edb;nsauwasw.pdf;;;Some file description
;idzivnh.com;81;;;;;;Some domain description
163.34.227.151;;19;;;;;;Some IP description
;wizrcjcwjn.com;78;;;;;;Some domain description
175.94.37.155;;77;;;;;;Some IP description
;;44;;41282497bf1409f76562efee39472fbe;oxavgluw.pdf;;;Some file description
;;86;;af3eed78a3bbd75e9e2605411aea06c9;asdbnprw.dll;;;Some file description
;;49;;792a6705f50cdea9b022dd2f4ff8a4e7;edtbfehk.txt;;;Some file description
;;8;;33876cc8f971c4cd39a59464bd0d5ee9;iqqxisfk.exe;;;Some file description
;jhzigmdyf.com;24;;;;;;Some domain description
;;15;https://mxkxsgpduy.com/arhxu;;;;;Some URL description
;;97;;2986ac4256ff88ca33e776e79efdab76;nvjgewdv.txt;;;Some file description
103.45.23.246;;19;;;;;;Some IP description
;;33;https://nucewqzkv.com/iviok;;;;;Some URL description
