ip;domain;weight;url;file_hash;file_name;http_referrer;http_user_agent;description
18.171.229.96;;94;;;;;;Some IP description
34.84.241.38;;40;;;;;;Some IP description
32.116.165.207;;42;;;;;;Some IP description
;;60;;34f19ba2955beabb430f5f1cd878525b;qcdafnni.txt;;;Some file description
98.193.173.86;;27;;;;;;Some IP description
68.21.69.177;;22;;;;;;Some IP description
;nzneougpp.com;72;;;;;;Some domain description
109.32.186.124;;75;;;;;;Some IP description
178.147.21.227;;23;;;;;;Some IP description
;tkoqaq.com;16;;;;;;Some domain description
;;59;https://ajjrum.com/fgkkq;;;;;Some URL description
;;100;;eb21846ac4559aa7545b8ef3a4b2bfc4;qlduyuyb.dll;;;Some file description
;;77;;90404700b5f4dd27c235abc903f8e979;llzzcjgc.txt;;;Some file description
;;9;https://vytdlen.com/uillk;;;;;Some URL description
118.4.63.3;;55;;;;;;Some IP description
;;38;;04edd80539009822cee7b558843228f6;cdjtzphs.dll;;;Some file description
88.101.38.131;;62;;;;;;Some IP description
;;35;https://iftmslnv.com/alcqt;;;;;Some URL description
;;24;;e5c87b51589e9fcb66502c3d705fa278;lpactpbc.pdf;;;Some file description
;;23;;98563254466ccea4cd006cc59a81938c;asztjppt.exe;;;Some file description
;;89;https://dwcpald.com/rvtap;;;;;Some URL description
30.123.71.150;;62;;;;;;Some IP description
;nbttdg.com;75;;;;;;Some domain description
;;23;;b0032d12600da43c91c39d4397984bed;nmhfcyng.dll;;;Some file description
;;8;;c84847d493ac2ed8f18214b5501a32bb;icpiabsf.dll;;;Some file description
;ozypcnn.com;76;;;;;;Some domain description
;;56;;07bf53b4898d210da813dee278939ca6;sqlytamz.exe;;;Some file description
98.113.95.145;;3;;;;;;Some IP description
4.22.130.242;;21;;;;;;Some IP description
;;94;;da76e23b9447534d266c49816cf036e3;hkzfdbah.dll;;;Some file description
;;8;https://blhoq.com/rsymz;;;;;Some URL description
;;86;;25642e1b5d88c58e3788b96881ea2a7d;putneyuy.exe;;;Some file description
190.208.29.147;;74;;;;;;Some IP description
;;39;;da9dd80f5ba26d5306501b8d1605f47e;yetadzss.pdf;;;Some file description
70.84.83.242;;44;;;;;;Some IP description
;;54;;3445c64c3402f014bfc6515edbf34044;fqajlinx.dll;;;Some file description
;;63;;2b5a8071dc073f003c17b73a98333329;rxcggqsj.dll;;;Some file description
;pmblrvh.com;76;;;;;;Some domain description
148.217.129.66;;36;;;;;;Some IP description
;pejptxx.com;82;;;;;;Some domain description
131.183.218.122;;10;;;;;;Some IP description
;;5;;b1f33b2efc16ce478a8bdf6f50b8f607;mbamsewj.pdf;;;Some file description
;;99;https://obpqbufb.com/dsciu;;;;;Some URL description
;aconr.com;55;;;;;;Some domain description
;;71;;0408ab9b40cc4808b3b47f66b6ee1213;ghajbugv.pdf;;;Some file description
;jnahv.com;18;;;;;;Some domain description
;;44;;d433fb417e2383392c0da0bfdc3191ce;monoksdg.exe;;;Some file description
;;83;;7897f4da05322b1a6f4d117ab73f5570;nrvfdtri.pdf;;;Some file description
;iqkkcuwcym.com;41;;;;;;Some domain description
;;61;https://amjbhfmkbm.com/ekace;;;;;Some URL description
;;89;https://deyxoil.com/bnedt;;;;;Some URL description
;vajvfgdjsy.com;81;;;;;;Some domain description
;;6;https://sbbogsu.com/hprdr;;;;;Some URL description
;ofpzztzewh.com;70;;;;;;Some domain description
151.103.81.47;;44;;;;;;Some IP description
162.87.182.50;;26;;;;;;Some IP description
;;14;;f5b850c69db719c36e669cfa4aedf684;zbexwyle.pdf;;;Some file description
;rxzgzkil.com;51;;;;;;Some domain description
;;90;;d6d4ed93937b1f35610427ece16b1fe2;dlqhekvf.dll;;;Some file description
216.244.157.104;;85;;;;;;Some IP description
;;60;;ed7529996a5da742fbe5b3ad0ed196ee;lcltfwfa.dll;;;Some file description
;;100;https://azpzqi.com/yxnqy;;;;;Some URL description
;;45;https://otcddgmoqx.com/rwkkh;;;;;Some URL description
180.104.149.216;;68;;;;;;Some IP description
;;13;;f3f0aef8eff835da94a193000970f646;igcavveu.txt;;;Some file description
154.138.120.219;;64;;;;;;Some IP description
;;10;https://heqtsdet.com/rbcog;;;;;Some URL description
;yrtqto.com;79;;;;;;Some domain description
;;62;https://rtwje.com/qbrfa;;;;;Some URL description
;;6;;845dd598f66c6d742ca184b27fe51cb6;wgodnnfu.dll;;;Some file description
;kzprrktcju.com;74;;;;;;Some domain description
;;13;https://chmklsz.com/mcmbc;;;;;Some URL description
196.196.214.127;;65;;;;;;Some IP description
177.69.116.5;;75;;;;;;Some IP description
;;3;https://ynzjx.com/sjfsk;;;;;Some URL description
129.32.13.25;;67;;;;;;Some IP description
;;100;;b476c63a19ad949df18e55deb80bbda5;jkxldeql.pdf;;;Some file description
;;85;https://kjsmy.com/gekcm;;;;;Some URL description
;jwgwmonhe.com;31;;;;;;Some domain description
;;30;https://xxxestv.com/oxzmt;;;;;Some URL description
;;77;https://slonghbsn.com/vhmea;;;;;Some URL description
;uqivvk.com;13;;;;;;Some domain description
189.86.170.14;;88;;;;;;Some IP description
;thymvw.com;7;;;;;;Some domain description
;;55;https://teuttqbat.com/ycrqy;;;;;Some URL description
;ehsskhieam.com;65;;;;;;Some domain description
189.102.23.18;;68;;;;;;Some IP description
;;97;;5f572985ee5e6f7b713c3129232903df;baeiwwxj.dll;;;Some file description
;;38;;7598cd1d0f6f9ece9178089a7d28695a;kkmnsjwb.dll;;;Some file description
14.112.209.136;;40;;;;;;Some IP description
;qjkgntl.com;58;;;;;;Some domain description
;;92;;61193e8560ba54da1800477e38b59701;zkwirzuk.dll;;;Some file description
;eplssoo.com;8;;;;;;Some domain description
;;47;https://yzxqa.com/crdua;;;;;Some URL description
45.244.29.15;;97;;;;;;Some IP description
;;84;https://yqnznvc.com/muwve;;;;;Some URL description
;;54;;250f38138f3d2ea77a3ab953158e80b6;loynrgnf.dll;;;Some file description
;myudi.com;33;;;;;;Some domain description
;;72;https://qacudczvo.com/jbacs;;;;;Some URL description
;yurmzzlgdn.com;22;;;;;;Some domain description
62.22.198.229;;62;;;;;;Some IP description
;dkanfxr.com;15;;;;;;Some domain description
246.209.163.89;;43;;;;;;Some IP description
189.228.155.123;;89;;;;;;Some IP description
;fksaxf.com;64;;;;;;Some domain description
158.216.101.33;;60;;;;;;Some IP description
59.248.111.47;;4;;;;;;Some IP description
;;33;;19556db377c05e711f0331ee6ed80f46;asnkdoqt.txt;;;Some file description
;dulcdp.com;48;;;;;;Some domain description
91.207.162.49;;43;;;;;;Some IP description
;fselaz.com;78;;;;;;Some domain description
;;4;;5788a383a3763ee97fc26433e97615c7;ihcnpjam.dll;;;Some file description
;;35;https://lrsjcpzln.com/xeuxo;;;;;Some URL description
;sketqz.com;79;;;;;;Some domain description
0.171.27.185;;92;;;;;;Some IP description
;;22;;aaa3bee26e1cf154c16cd14989bc6082;gfqmwrvy.txt;;;Some file description
238.247.137.160;;68;;;;;;Some IP description
;;98;https://ayrnpha.com/govjk;;;;;Some URL description
173.151.99.131;;92;;;;;;Some IP description
;jtgxsoy.com;6;;;;;;Some domain description
;xvzopj.com;3;;;;;;Some domain description
;xansktstxc.com;22;;;;;;Some domain description
;;2;;0982e4333919d30eb82e47105e197556;yiqutogx.txt;;;Some file description
132.108.153.9;;63;;;;;;Some IP description
;;3;https://jkoeij.com/rzglq;;;;;Some URL description
210.176.140.94;;84;;;;;;Some IP description
108.157.231.68;;91;;;;;;Some IP description
;;92;;a92aed184c13b386b501390d08dfb787;dkkewzrm.pdf;;;Some file description
28.156.158.139;;60;;;;;;Some IP description
;;66;;6db6889f5b6c085a72c59d6d3853e393;bdphskfq.dll;;;Some file description
141.43.24.83;;34;;;;;;Some IP description
;;32;https://emgqn.com/fyohr;;;;;Some URL description
;;71;https://ffrorc.com/pukpf;;;;;Some URL description
;tgxvlzykra.com;78;;;;;;Some domain description
;;94;https://afnccj.com/aujen;;;;;Some URL description
;cuewj.com;51;;;;;;Some domain description
;;78;https://dutwcp.com/wliua;;;;;Some URL description
;;66;;911d4a61d69716cb53bb5d3b5c8c778e;ntsymcsj.pdf;;;Some file description
;rvpsezedm.com;90;;;;;;Some domain description
90.52.55.62;;84;;;;;;Some IP description
135.173.35.118;;92;;;;;;Some IP description
;gulmtmq.com;28;;;;;;Some domain description
110.63.248.145;;64;;;;;;Some IP description
;;7;https://zkvofs.com/mwooj;;;;;Some URL description
135.237.67.81;;14;;;;;;Some IP description
;tlpkd.com;47;;;;;;Some domain description
59.95.173.99;;75;;;;;;Some IP description
;;30;;a4f6bfe77c2051fbf64ea74ec85ecc5f;shszvqou.dll;;;Some file description
253.65.140.50;;92;;;;;;Some IP description
;;1;;f9f2bb9e578e7eb2be2bf56cfa668d25;uodfwiaj.pdf;;;Some file description
;pnwyqh.com;35;;;;;;Some domain description
;jmjhddlp.com;98;;;;;;Some domain description
;;84;;4087a25998cd2e6692236a7e95782939;gmxlnunp.exe;;;Some file description
;;78;;15904472038f97d764581243d1aa4214;zglbevai.exe;;;Some file description
;;43;;8a2e9606223b4e596ad6c01b72ee5e54;lbsxsdxi.pdf;;;Some file description
;;1;;a89a24abfd9a0b3a9e26d4e0db5a7822;wivvfdet.dll;;;Some file description
;;12;https://deewllnka.com/srkht;;;;;Some URL description
;gdcqfowy.com;94;;;;;;Some domain description
;odmbxn.com;77;;;;;;Some domain description
;;30;;c00ce26953430f9a696f8d9d021b077f;nfpispat.dll;;;Some file description
;;51;https://wsdxusge.com/lpldo;;;;;Some URL description
87.126.119.34;;29;;;;;;Some IP description
;;73;https://tnnfse.com/otzgs;;;;;Some URL description
;qycymq.com;88;;;;;;Some domain description
197.55.140.43;;9;;;;;;Some IP description
216.137.91.61;;39;;;;;;Some IP description
;hnqgqcus.com;54;;;;;;Some domain description
57.49.228.230;;82;;;;;;Some IP description
;esqcivtkto.com;55;;;;;;Some domain description
226.217.209.173;;53;;;;;;Some IP description
;;88;;9c352c6ca3365058ff2fba61f7ff7330;bpamzrtm.dll;;;Some file description
67.71.4.4;;12;;;;;;Some IP description
;kidbkq.com;90;;;;;;Some domain description
;;69;https://eowybjkn.com/tqtvk;;;;;Some URL description
;;37;https://mzjonmfbg.com/lcbum;;;;;Some URL description
;;93;;c86664099032592b094d600204016623;hdlsdplx.pdf;;;Some file description
;;73;https://yxctsnxm.com/djwes;;;;;Some URL description
33.101.125.142;;70;;;;;;Some IP description
;;25;;cfdb7164298cbffbf35e37abb143ffad;vwzfkfmf.txt;;;Some file description
;rdbyo.com;7;;;;;;Some domain description
;;47;;d764fcaebe92be47e22003bba1377ccd;zqvpsohu.dll;;;Some file description
;prldu.com;5;;;;;;Some domain description
;;51;;52a26df3113b261bfeb7c6ea7357857c;pqtamnki.txt;;;Some file description
;;67;;0e1207f4915aa51d28788911a0958e91;pqldndov.exe;;;Some file description
;;65;;483dbc44a9e8db613c38a74105249005;qkqeeeus.pdf;;;Some file description
;;58;https://hhdtsc.com/pitot;;;;;Some URL description
;;23;;7da4f326f2f669d85894bf7ff199dbe3;fsedzbxx.exe;;;Some file description
219.181.59.147;;16;;;;;;Some IP description
;;11;https://crsztjwl.com/hvqbe;;;;;Some URL description
;igggni.com;3;;;;;;Some domain description
;sjgwkog.com;18;;;;;;Some domain description
81.62.127.180;;91;;;;;;Some IP description
;;66;;545274004b07f73c60c7463919dd647d;ayrommvu.exe;;;Some file description
208.103.163.64;;90;;;;;;Some IP description
;;98;;e311e7bf4682e411444edf132de285a6;izzzjwvj.pdf;;;Some file description
;cekipkeq.com;54;;;;;;Some domain description
;;88;https://isbup.com/ltzpa;;;;;Some URL description
224.73.0.140;;76;;;;;;Some IP description
;;55;https://niaqyiks.com/comdz;;;;;Some URL description
;;14;https://dpktljog.com/rtgwy;;;;;Some URL description
47.252.114.244;;8;;;;;;Some IP description
132.64.227.78;;59;;;;;;Some IP description
143.198.95.112;;22;;;;;;Some IP description
;;58;https://xeddvcvy.com/mwaxc;;;;;Some URL description
;;76;https://gehwcfbe.com/jeyzi;;;;;Some URL description
;gdaeqlt.com;32;;;;;;Some domain description
;;88;;e75fc7482cc9dcd292415f5873c7728d;fzppahrf.exe;;;Some file description
201.80.197.88;;71;;;;;;Some IP description
;tetvixwq.com;48;;;;;;Some domain description
;ieuasb.com;12;;;;;;Some domain description
;;95;;0d20e6f0f221eab5879f0246b3e7e1bf;kvndzxkt.txt;;;Some file description
;zpnjnfluf.com;45;;;;;;Some domain description
;;13;;4a0d5e01a49196779d36a02f1cb2e5a2;evdrgvfn.exe;;;Some file description
;ylelcufrdo.com;18;;;;;;Some domain description
;;81;;f31f1acb51189b199e5636ac46813efb;ffritywn.dll;;;Some file description
;yoezz.com;37;;;;;;Some domain description
;;79;https://duaxi.com/klxjp;;;;;Some URL description
;;90;https://qeokdsf.com/fntck;;;;;Some URL description
;rrolzgug.com;46;;;;;;Some domain description
;;15;;a15d899704e9ad87367982584f540e8c;zqjpecqw.txt;;;Some file description
253.41.137.6;;16;;;;;;Some IP description
;;23;https://lbtbsnys.com/dlqxu;;;;;Some URL description
211.207.166.227;;63;;;;;;Some IP description
;fjqhq.com;58;;;;;;Some domain description
;xvkyakq.com;68;;;;;;Some domain description
;gmeiarqain.com;59;;;;;;Some domain description
;bfdogxdi.com;1;;;;;;Some domain description
;aurvinj.com;90;;;;;;Some domain description
26.109.144.254;;7;;;;;;Some IP description
;;9;;a7958983f2fe91626a99cfa8d49e442d;ewqorzfa.txt;;;Some file description
;;43;https://hrezper.com/wjfpm;;;;;Some URL description
;aoowhunc.com;78;;;;;;Some domain description
255.216.243.159;;34;;;;;;Some IP description
;;65;https://rzqdbvbu.com/jdeyq;;;;;Some URL description
;;55;https://ndjskyztn.com/tmiem;;;;;Some URL description
77.230.34.129;;95;;;;;;Some IP description
122.103.141.99;;55;;;;;;Some IP description
;;28;https://bpvygvqqim.com/rszdq;;;;;Some URL description
;;39;;0f32e9fdb5136a76ea3bf8762634e190;ibvoaekh.txt;;;Some file description
;;38;;f611a9f91036058c9377d58de7856ffe;sdnghipp.pdf;;;Some file description
240.78.225.7;;28;;;;;;Some IP description
102.176.165.170;;4;;;;;;Some IP description
;;25;https://yuffhddw.com/noiho;;;;;Some URL description
;ycutdujl.com;43;;;;;;Some domain description
;;2;;ba9b1fd718de6af18c63f1890d287a57;bldkgrok.dll;;;Some file description
254.235.193.131;;73;;;;;;Some IP description
;tlwraud.com;6;;;;;;Some domain description
;;99;https://zoeyq.com/akata;;;;;Some URL description
;amclht.com;91;;;;;;Some domain description
;;83;https://vjjlopu.com/kgvuo;;;;;Some URL description
;;77;;0052ad1be91ce4bdf81634dc2bf93338;rkdkwmhs.txt;;;Some file description
102.14.203.183;;53;;;;;;Some IP description
;;21;;826b5cc86d67dc1c65e9894597eda988;qbbeyfba.dll;;;Some file description
;aooybfrr.com;42;;;;;;Some domain description
30.91.154.162;;2;;;;;;Some IP description
;;22;https://jefpns.com/rkwvo;;;;;Some URL description
;;57;;c2ab70d5ef01d04a962b91a9fcd76667;sgjzneyd.txt;;;Some file description
;;23;;f0d6c46f1051abd87e97753aec596320;zywagzhj.txt;;;Some file description
;weifp.com;36;;;;;;Some domain description
;;35;;13a7cfb5a218529a46633da32184825c;hmzlexkq.pdf;;;Some file description
;;98;;a752a339462cf24f33a76a48094782e5;vmyxzlln.exe;;;Some file description
;;97;https://elixlxsmx.com/wkfyd;;;;;Some URL description
145.62.152.56;;8;;;;;;Some IP description
;;90;https://fcchrbiqc.com/uaagw;;;;;Some URL description
;;31;;ae9a0f23152e5f841c809da966d15623;zwchtodg.dll;;;Some file description
;orbqbwcwv.com;10;;;;;;Some domain description
;;78;https://pfqgdd.com/oztpg;;;;;Some URL description
;gowzuef.com;42;;;;;;Some domain description
;bfqwmr.com;46;;;;;;Some domain description
;;8;https://vjopgsq.com/xbhmh;;;;;Some URL description
;hnlqxspko.com;40;;;;;;Some domain description
;baxwnecgfy.com;39;;;;;;Some domain description
;kxwashmpv.com;15;;;;;;Some domain description
;emhesryy.com;66;;;;;;Some domain description
;;3;;eddc59af84dbce5381ecd807fb04c0fa;kolqkroz.dll;;;Some file description
;;25;https://frtdolzef.com/wcjbk;;;;;Some URL description
;;44;;9904848e931b1fd83d0facf6a11c4c4d;vstzmjiv.txt;;;Some file description
;ndugrtifc.com;81;;;;;;Some domain description
;yawwbh.com;37;;;;;;Some domain description
;;90;https://okvmqtmedh.com/fjuxk;;;;;Some URL description
;;93;;28766699b3cc8f468e30d51e826cb01a;xzujkzmr.dll;;;Some file description
;;88;https://fuurjuwcw.com/kkutz;;;;;Some URL description
;bdllluqdd.com;83;;;;;;Some domain description
;;35;https://jhprlrm.com/weqgr;;;;;Some URL description
;gpkfbet.com;48;;;;;;Some domain description
131.27.121.244;;83;;;;;;Some IP description
;;85;;596c16c4fb20423c734305d94ca2c4cc;xzldrljf.dll;;;Some file description
;;20;https://scgij.com/jaljs;;;;;Some URL description
;;28;;e6d4a5d9cc8b8793a6650c0f64b9ec64;vxyvxpaa.exe;;;Some file description
;;27;;7c8f279730242850eb1ca7fd967cafab;iwhecphl.dll;;;Some file description
;;60;;429a42ff9270261f2f3c68f681f7666d;inxsufjb.txt;;;Some file description
;dicmgx.com;51;;;;;;Some domain description
;whutttsd.com;23;;;;;;Some domain description
157.53.218.133;;72;;;;;;Some IP description
;;5;https://rsany.com/iidue;;;;;Some URL description
;;18;;80c55e703da187063443948179d4e6b2;xamssxdp.pdf;;;Some file description
203.243.169.152;;21;;;;;;Some IP description
114.219.229.190;;33;;;;;;Some IP description
249.242.45.113;;63;;;;;;Some IP description
;gvqiqdunny.com;18;;;;;;Some domain description
;jltrdheaw.com;29;;;;;;Some domain description
;jtcorpp.com;27;;;;;;Some domain description
51.179.50.111;;83;;;;;;Some IP description
;bbsilisgk.com;77;;;;;;Some domain description
12.126.53.164;;58;;;;;;Some IP description
;;42;https://yelsurb.com/viyle;;;;;Some URL description
;rnqioegogr.com;31;;;;;;Some domain description
225.181.128.139;;16;;;;;;Some IP description
153.27.188.177;;14;;;;;;Some IP description
;kxbccfts.com;4;;;;;;Some domain description
;;85;https://ypgrcpusko.com/ttcfy;;;;;Some URL description
;;88;;3a72f039356c866eb9eb0f4e4dafbcd9;tgnlnimh.pdf;;;Some file description
;evxicm.com;61;;;;;;Some domain description
;;17;https://earhpnul.com/ssufx;;;;;Some URL description
;;48;;e9ecf0a9931b9ed77c9fab0b86bf93bf;gevsncek.pdf;;;Some file description
;snabiwe.com;34;;;;;;Some domain description
;kavbefdt.com;11;;;;;;Some domain description
;uyhsjhomxf.com;67;;;;;;Some domain description
;;12;;3253f8e6c485b6e938cd76db486aa9c6;wlwrialw.pdf;;;Some file description
;;67;;c38516c7b65db3d5b767f2f0b7d5a49a;pmehjlwo.txt;;;Some file description
58.233.2.239;;2;;;;;;Some IP description
;frhhh.com;35;;;;;;Some domain description
;;73;;dd423cd6e3e3ec5e82c3c67dbf0a4ef5;jbrkuimw.txt;;;Some file description
;;15;https://lsrsmqd.com/gfinc;;;;;Some URL description
;cocuaxica.com;72;;;;;;Some domain description
254.148.207.94;;2;;;;;;Some IP description
;;83;https://awucxle.com/dbefx;;;;;Some URL description
;;41;https://vgltx.com/wbrqk;;;;;Some URL description
;;29;;06d0c4ea270371fa57ccd6ad3115f5ca;jbqzejis.dll;;;Some file description
;bfwss.com;94;;;;;;Some domain description
;acfbjal.com;40;;;;;;Some domain description
;cwsqcgi.com;90;;;;;;Some domain description
;;26;https://qjgxzdyd.com/pzxwq;;;;;Some URL description
;;100;;fdbbb6a7a9c922e2011cd8896e83513e;stigkxrz.txt;;;Some file description
;;76;https://expzirmli.com/nupyv;;;;;Some URL description
;;62;https://wrpyebxdkw.com/sigpp;;;;;Some URL description
;;91;;8595dc28839a6248a9741fadb12b9656;drcuotid.exe;;;Some file description
227.101.0.19;;88;;;;;;Some IP description
218.182.5.199;;20;;;;;;Some IP description
;;81;https://eopxugnqa.com/nxrur;;;;;Some URL description
;;36;;f4350b5a42e8e5f613e25049db45ece6;ryytgari.dll;;;Some file description
